Museum,Kpi,Number_of_visitors,Date,Comments,Date_Logged,ObjectId,date,self_counts,total_counts,likes_counts,retweet_counts,neutral_counts,positive_counts,negative_counts,Sentiment_value,day,weekend
Bristol Museum,visits,1893.0,2018-08-17,,2018/08/18 08:37:47.090+00,419,2018-08-17,5.0,3.0,56.0,16.0,1.0,2.0,0.0,0.23373333333333335,Friday,False
Bristol Museum,visits,2822.0,2018-08-18,,2018/08/19 08:49:43.063+00,415,2018-08-18,1.0,6.0,3.0,0.0,6.0,0.0,0.0,0.0,Saturday,True
Bristol Museum,visits,2596.0,2018-08-19,,2018/08/20 08:53:44.391+00,410,2018-08-19,2.0,1.0,16.0,5.0,1.0,0.0,0.0,0.0,Sunday,True
Bristol Museum,visits,1870.0,2018-08-20,,2018/08/25 08:32:13.837+00,406,2018-08-20,0.0,7.0,6.0,4.0,7.0,0.0,0.0,0.0,Monday,False
Bristol Museum,visits,2063.0,2018-08-21,,2018/08/25 08:33:31.147+00,402,2018-08-21,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,Tuesday,False
Bristol Museum,visits,2069.0,2018-08-22,,2018/08/25 08:34:37.543+00,797,2018-08-22,6.0,1.0,18.0,8.0,1.0,0.0,0.0,0.0,Wednesday,False
Bristol Museum,visits,1767.0,2018-08-23,,2018/08/25 08:36:08.537+00,794,2018-08-23,1.0,2.0,6.0,2.0,1.0,1.0,0.0,0.2997,Thursday,False
Bristol Museum,visits,1824.0,2018-08-24,,2018/08/25 08:30:35.644+00,789,2018-08-24,8.0,4.0,46.0,20.0,3.0,1.0,0.0,0.14985,Friday,False
Bristol Museum,visits,2884.0,2018-08-25,,2018/08/26 08:27:55.690+00,784,2018-08-25,2.0,4.0,24.0,13.0,2.0,2.0,0.0,0.24569999999999997,Saturday,True
Bristol Museum,visits,2865.0,2018-08-26,,2018/08/27 12:36:19.311+00,780,2018-08-26,1.0,0.0,1.0,2.0,0.0,0.0,0.0,,Sunday,True
Bristol Museum,visits,3554.0,2018-08-27,,2018/08/31 10:39:03.942+00,775,2018-08-27,0.0,4.0,8.0,0.0,4.0,0.0,0.0,0.0,Monday,False
Bristol Museum,visits,1916.0,2018-08-28,,2018/08/31 10:40:23.478+00,770,2018-08-28,2.0,2.0,5.0,0.0,1.0,1.0,0.0,0.21265,Tuesday,False
Bristol Museum,visits,1325.0,2018-08-29,,2018/08/31 10:40:37.264+00,766,2018-08-29,1.0,1.0,3.0,4.0,0.0,0.0,1.0,-0.3818,Wednesday,False
Bristol Museum,visits,1917.0,2018-08-30,,2018/08/31 10:40:49.130+00,762,2018-08-30,6.0,2.0,22.0,17.0,0.0,2.0,0.0,0.5129,Thursday,False
Bristol Museum,visits,1862.0,2018-08-31,,2018/09/01 08:01:04.572+00,758,2018-08-31,3.0,0.0,20.0,7.0,0.0,0.0,0.0,,Friday,False
Bristol Museum,visits,2405.0,2018-09-01,,2018/09/02 08:22:48.321+00,754,2018-09-01,2.0,3.0,12.0,3.0,1.0,1.0,1.0,0.09466666666666668,Saturday,True
Bristol Museum,visits,1829.0,2018-09-02,,2018/09/04 08:07:08.235+00,564,2018-09-02,2.0,2.0,149.0,50.0,0.0,2.0,0.0,0.67215,Sunday,True
Bristol Museum,visits,0.0,2018-09-03,Museum Closed,2019/02/12 12:41:12.407+00,559,2018-09-03,3.0,3.0,34.0,14.0,0.0,3.0,0.0,0.6349333333333333,Monday,False
Bristol Museum,visits,799.0,2018-09-04,,2018/09/05 12:05:34.225+00,557,2018-09-04,1.0,2.0,8.0,5.0,0.0,0.0,2.0,-0.26415,Tuesday,False
Bristol Museum,visits,576.0,2018-09-05,,2018/09/07 11:40:27.094+00,553,,,,,,,,,,,False
Bristol Museum,visits,643.0,2018-09-06,,2018/09/07 11:40:19.487+00,550,2018-09-06,2.0,5.0,12.0,8.0,1.0,4.0,0.0,0.49808,Thursday,False
Bristol Museum,visits,613.0,2018-09-07,,2018/09/08 08:37:33.930+00,547,2018-09-07,1.0,8.0,38.0,21.0,5.0,2.0,1.0,0.07971249999999999,Friday,False
Bristol Museum,visits,1728.0,2018-09-08,,2018/09/09 12:55:22.871+00,545,,,,,,,,,,,False
Bristol Museum,visits,848.0,2018-09-09,,2018/09/10 14:23:26.602+00,523,2018-09-09,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.6545000000000001,Sunday,True
Bristol Museum,visits,0.0,2018-09-10,,2019/02/12 12:42:17.145+00,513,2018-09-10,1.0,1.0,10.0,9.0,1.0,0.0,0.0,0.0,Monday,False
Bristol Museum,visits,687.0,2018-09-11,,2018/09/12 08:43:06.842+00,508,2018-09-11,1.0,1.0,13.0,8.0,0.0,1.0,0.0,0.7239,Tuesday,False
Bristol Museum,visits,689.0,2018-09-12,,2018/09/15 14:23:44.204+00,452,2018-09-12,1.0,1.0,8.0,8.0,0.0,1.0,0.0,0.4019,Wednesday,False
Bristol Museum,visits,596.0,2018-09-13,,2018/09/15 14:24:43.499+00,444,2018-09-13,2.0,2.0,23.0,17.0,0.0,2.0,0.0,0.56305,Thursday,False
Bristol Museum,visits,735.0,2018-09-14,,2018/09/15 14:25:05.598+00,440,2018-09-14,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,Friday,False
Bristol Museum,visits,1456.0,2018-09-15,,2018/09/16 08:56:55.196+00,430,2018-09-15,1.0,3.0,26.0,5.0,1.0,2.0,0.0,0.3923666666666667,Saturday,True
Bristol Museum,visits,1153.0,2018-09-16,,2018/09/17 09:08:02.730+00,650,,,,,,,,,,,False
Bristol Museum,visits,0.0,2018-09-17,,2019/02/12 12:42:39.169+00,646,2018-09-17,0.0,4.0,17.0,5.0,3.0,1.0,0.0,0.1796,Monday,False
Bristol Museum,visits,802.0,2018-09-18,,2018/09/19 12:52:16.972+00,642,2018-09-18,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,Tuesday,False
Bristol Museum,visits,734.0,2018-09-19,,2018/09/21 12:39:39.964+00,639,2018-09-19,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,Wednesday,False
Bristol Museum,visits,717.0,2018-09-20,,2018/09/21 12:39:55.750+00,637,2018-09-20,3.0,2.0,15.0,8.0,0.0,2.0,0.0,0.6511,Thursday,False
Bristol Museum,visits,783.0,2018-09-21,,2018/09/22 08:27:47.509+00,632,2018-09-21,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5994,Friday,False
Bristol Museum,visits,2273.0,2018-09-22,,2018/09/23 08:18:25.899+00,629,2018-09-22,2.0,2.0,132.0,64.0,0.0,2.0,0.0,0.68875,Saturday,True
Bristol Museum,visits,1818.0,2018-09-23,,2018/09/26 11:27:28.586+00,615,2018-09-23,2.0,1.0,9.0,3.0,1.0,0.0,0.0,0.0,Sunday,True
Bristol Museum,visits,0.0,2018-09-24,,2019/02/12 12:42:53.139+00,605,,,,,,,,,,,False
Bristol Museum,visits,871.0,2018-09-25,,2018/09/26 12:26:12.815+00,596,2018-09-25,2.0,3.0,139.0,37.0,2.0,1.0,0.0,0.24766666666666667,Tuesday,False
Bristol Museum,visits,605.0,2018-09-26,,2018/09/29 08:16:51.565+00,584,2018-09-26,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.08895,Wednesday,False
Bristol Museum,visits,597.0,2018-09-27,,2018/09/29 08:15:51.581+00,578,2018-09-27,1.0,2.0,13.0,9.0,0.0,1.0,1.0,0.3775,Thursday,False
Bristol Museum,visits,762.0,2018-09-28,,2018/09/29 08:14:50.204+00,566,2018-09-28,1.0,1.0,22.0,19.0,0.0,1.0,0.0,0.7412,Friday,False
Bristol Museum,visits,1447.0,2018-09-29,,2018/09/30 08:02:43.593+00,535,2018-09-29,3.0,1.0,68.0,28.0,0.0,1.0,0.0,0.636,Saturday,True
Bristol Museum,visits,1396.0,2018-09-30,,2018/10/02 08:14:31.060+00,503,2018-09-30,0.0,2.0,18.0,13.0,1.0,1.0,0.0,0.4077,Sunday,True
Bristol Museum,visits,0.0,2018-10-01,,2019/02/12 12:38:18.981+00,497,2018-10-01,1.0,3.0,94.0,22.0,2.0,1.0,0.0,0.2005,Monday,False
Bristol Museum,visits,814.0,2018-10-02,,2018/10/03 14:57:13.552+00,494,2018-10-02,3.0,0.0,15.0,13.0,0.0,0.0,0.0,,Tuesday,False
Bristol Museum,visits,775.0,2018-10-03,,2018/10/05 12:58:33.943+00,488,2018-10-03,1.0,0.0,3.0,1.0,0.0,0.0,0.0,,Wednesday,False
Bristol Museum,visits,760.0,2018-10-04,,2018/10/05 12:58:44.769+00,486,2018-10-04,1.0,7.0,7.0,2.0,1.0,4.0,2.0,0.20819999999999997,Thursday,False
Bristol Museum,visits,858.0,2018-10-05,,2018/10/06 07:59:35.463+00,484,2018-10-05,3.0,6.0,24.0,24.0,3.0,3.0,0.0,0.3289,Friday,False
Bristol Museum,visits,2666.0,2018-10-06,,2018/10/07 09:33:42.381+00,480,2018-10-06,1.0,4.0,10.0,4.0,0.0,4.0,0.0,0.368475,Saturday,True
Bristol Museum,visits,1263.0,2018-10-07,,2018/10/09 13:08:27.814+00,476,2018-10-07,1.0,0.0,8.0,3.0,0.0,0.0,0.0,,Sunday,True
Bristol Museum,visits,0.0,2018-10-08,,2019/02/12 12:36:25.494+00,470,2018-10-08,0.0,3.0,9.0,5.0,1.0,2.0,0.0,0.34463333333333335,Monday,False
Bristol Museum,visits,703.0,2018-10-09,,2018/10/10 11:16:28.940+00,467,2018-10-09,3.0,8.0,9.0,3.0,2.0,4.0,2.0,0.1576375,Tuesday,False
Bristol Museum,visits,628.0,2018-10-10,,2018/10/11 11:59:29.037+00,457,2018-10-10,1.0,0.0,9.0,8.0,0.0,0.0,0.0,,Wednesday,False
Bristol Museum,visits,853.0,2018-10-11,,2018/10/12 07:51:37.904+00,441,2018-10-11,0.0,7.0,6.0,3.0,5.0,1.0,1.0,0.03822857142857143,Thursday,False
Bristol Museum,visits,1152.0,2018-10-12,,2018/10/13 14:47:50.807+00,424,2018-10-12,3.0,1.0,22.0,11.0,0.0,0.0,1.0,-0.7964,Friday,False
Bristol Museum,visits,2177.0,2018-10-13,,2018/10/14 08:04:30.557+00,398,2018-10-13,0.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,Saturday,True
Bristol Museum,visits,2645.0,2018-10-14,,2018/10/15 10:21:34.888+00,390,2018-10-14,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,Sunday,True
Bristol Museum,visits,0.0,2018-10-15,,2019/02/12 12:36:14.934+00,386,2018-10-15,1.0,2.0,13.0,8.0,1.0,1.0,0.0,0.38585,Monday,False
Bristol Museum,visits,898.0,2018-10-16,,2018/10/17 11:19:38.617+00,383,2018-10-16,2.0,5.0,14.0,7.0,0.0,5.0,0.0,0.4128,Tuesday,False
Bristol Museum,visits,972.0,2018-10-17,,2018/10/19 15:14:34.016+00,379,2018-10-17,4.0,3.0,42.0,28.0,1.0,2.0,0.0,0.5622333333333334,Wednesday,False
Bristol Museum,visits,889.0,2018-10-18,,2018/10/19 15:14:45.923+00,377,2018-10-18,5.0,4.0,52.0,34.0,1.0,2.0,1.0,0.204,Thursday,False
Bristol Museum,visits,753.0,2018-10-19,,2018/10/21 15:43:21.185+00,374,2018-10-19,0.0,4.0,2.0,1.0,1.0,3.0,0.0,0.414525,Friday,False
Bristol Museum,visits,1781.0,2018-10-20,,2018/10/21 15:50:28.321+00,371,2018-10-20,1.0,5.0,9.0,1.0,4.0,1.0,0.0,0.17668,Saturday,True
Bristol Museum,visits,1937.0,2018-10-21,,2018/10/24 15:49:32.876+00,366,2018-10-21,10.0,4.0,97.0,50.0,0.0,4.0,0.0,0.59565,Sunday,True
Bristol Museum,visits,0.0,2018-10-22,,2019/02/12 12:35:57.082+00,360,2018-10-22,3.0,2.0,31.0,27.0,1.0,1.0,0.0,0.3552,Monday,False
Bristol Museum,visits,1224.0,2018-10-23,,2018/10/24 15:50:33.130+00,357,2018-10-23,2.0,3.0,13.0,16.0,0.0,3.0,0.0,0.6,Tuesday,False
Bristol Museum,visits,1075.0,2018-10-24,,2018/10/25 08:08:58.508+00,353,2018-10-24,2.0,3.0,32.0,18.0,2.0,1.0,0.0,0.1854,Wednesday,False
Bristol Museum,visits,1221.0,2018-10-25,,2018/10/27 08:26:33.772+00,349,2018-10-25,6.0,3.0,38.0,21.0,1.0,2.0,0.0,0.5102666666666668,Thursday,False
Bristol Museum,visits,1400.0,2018-10-26,,2018/10/27 08:26:49.821+00,346,2018-10-26,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.19699999999999998,Friday,False
Bristol Museum,visits,2070.0,2018-10-27,md,2019/02/12 12:35:32.178+00,343,2018-10-27,0.0,6.0,4.0,0.0,1.0,5.0,0.0,0.5051166666666667,Saturday,True
Bristol Museum,visits,1635.0,2018-10-28,,2018/10/29 09:31:36.483+00,338,2018-10-28,0.0,2.0,6.0,3.0,1.0,1.0,0.0,0.436,Sunday,True
Bristol Museum,visits,1301.0,2018-10-29,,2018/10/30 09:35:26.193+00,334,2018-10-29,2.0,3.0,9.0,8.0,1.0,2.0,0.0,0.5813333333333334,Monday,False
Bristol Museum,visits,1816.0,2018-10-30,,2018/10/31 10:00:00.011+00,328,2018-10-30,1.0,2.0,3.0,4.0,1.0,1.0,0.0,0.318,Tuesday,False
Bristol Museum,visits,1246.0,2018-10-31,,2018/11/01 15:47:30.127+00,321,2018-10-31,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.5813333333333334,Wednesday,False
Bristol Museum,visits,1238.0,2018-10-31,md,2019/02/12 12:34:27.907+00,323,2018-10-31,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.5813333333333334,Wednesday,False
Bristol Museum,visits,1508.0,2018-11-01,,2018/11/02 12:38:40.311+00,318,2018-11-01,4.0,1.0,17.0,15.0,0.0,1.0,0.0,0.9565,Thursday,False
Bristol Museum,visits,1419.0,2018-11-02,,2018/11/03 09:07:42.201+00,314,2018-11-02,0.0,3.0,6.0,0.0,1.0,2.0,0.0,0.4679666666666667,Friday,False
Bristol Museum,visits,3168.0,2018-11-03,,2018/11/04 09:25:19.269+00,308,2018-11-03,3.0,5.0,152.0,42.0,2.0,1.0,2.0,-0.18325999999999998,Saturday,True
Bristol Museum,visits,2032.0,2018-11-04,,2018/11/05 12:05:30.614+00,304,2018-11-04,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.8249333333333334,Sunday,True
Bristol Museum,visits,0.0,2018-11-05,,2019/02/12 12:27:52.582+00,303,2018-11-05,1.0,4.0,8.0,0.0,2.0,2.0,0.0,0.41985,Monday,False
Bristol Museum,visits,897.0,2018-11-06,,2018/11/07 09:49:56.539+00,258,2018-11-06,1.0,3.0,14.0,9.0,0.0,3.0,0.0,0.6762666666666667,Tuesday,False
Bristol Museum,visits,892.0,2018-11-07,,2018/11/08 09:12:55.470+00,254,2018-11-07,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.6677,Wednesday,False
Bristol Museum,visits,875.0,2018-11-08,,2018/11/10 09:25:45.912+00,250,2018-11-08,1.0,3.0,1.0,3.0,0.0,3.0,0.0,0.7459666666666666,Thursday,False
Bristol Museum,visits,1010.0,2018-11-09,,2018/11/10 09:26:02.197+00,242,2018-11-09,0.0,4.0,6.0,1.0,2.0,2.0,0.0,0.271175,Friday,False
Bristol Museum,visits,2336.0,2018-11-10,,2018/11/11 09:16:42.650+00,235,2018-11-10,1.0,5.0,92.0,23.0,1.0,4.0,0.0,0.42502000000000006,Saturday,True
Bristol Museum,visits,1607.0,2018-11-11,,2018/11/14 16:15:31.581+00,230,2018-11-11,2.0,7.0,21.0,4.0,1.0,6.0,0.0,0.6930428571428572,Sunday,True
Bristol Museum,visits,0.0,2018-11-12,,2019/02/12 12:27:43.908+00,225,2018-11-12,3.0,1.0,5.0,7.0,1.0,0.0,0.0,0.0,Monday,False
Bristol Museum,visits,693.0,2018-11-13,,2018/11/14 16:16:35.055+00,221,2018-11-13,3.0,6.0,18.0,11.0,1.0,5.0,0.0,0.6442666666666667,Tuesday,False
Bristol Museum,visits,807.0,2018-11-14,,2018/11/22 16:25:51.288+00,216,2018-11-14,2.0,3.0,24.0,6.0,1.0,2.0,0.0,0.49046666666666666,Wednesday,False
Bristol Museum,visits,666.0,2018-11-15,,2018/11/22 16:26:06.722+00,214,2018-11-15,0.0,7.0,37.0,9.0,2.0,5.0,0.0,0.46159999999999995,Thursday,False
Bristol Museum,visits,792.0,2018-11-16,,2018/11/22 16:26:51.504+00,211,2018-11-16,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.872,Friday,False
Bristol Museum,visits,2023.0,2018-11-17,,2018/11/22 15:25:13.124+00,208,2018-11-17,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.48085,Saturday,True
Bristol Museum,visits,1344.0,2018-11-18,,2018/11/22 15:24:55.651+00,203,2018-11-18,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5106,Sunday,True
Bristol Museum,visits,0.0,2018-11-19,,2019/02/12 12:27:32.801+00,147,2018-11-19,1.0,1.0,8.0,0.0,0.0,1.0,0.0,0.4939,Monday,False
Bristol Museum,visits,822.0,2018-11-20,,2018/11/22 15:25:30.706+00,143,2018-11-20,1.0,4.0,6.0,1.0,1.0,3.0,0.0,0.364325,Tuesday,False
Bristol Museum,visits,921.0,2018-11-21,,2018/11/22 15:25:49.932+00,140,2018-11-21,1.0,3.0,2.0,3.0,1.0,1.0,1.0,0.07886666666666667,Wednesday,False
Bristol Museum,visits,867.0,2018-11-22,,2018/11/23 13:40:21.589+00,137,2018-11-22,1.0,1.0,6.0,0.0,0.0,0.0,1.0,-0.296,Thursday,False
Bristol Museum,visits,885.0,2018-11-23,,2018/11/24 09:21:09.644+00,134,2018-11-23,4.0,3.0,12.0,3.0,1.0,2.0,0.0,0.2573666666666667,Friday,False
Bristol Museum,visits,2138.0,2018-11-24,,2018/11/27 13:09:21.534+00,132,2018-11-24,2.0,4.0,6.0,3.0,1.0,3.0,0.0,0.60445,Saturday,True
Bristol Museum,visits,1400.0,2018-11-25,,2018/11/27 13:09:30.560+00,126,2018-11-25,3.0,4.0,16.0,8.0,1.0,1.0,2.0,-0.01090000000000002,Sunday,True
Bristol Museum,visits,0.0,2018-11-26,,2019/02/12 12:27:16.242+00,121,2018-11-26,0.0,3.0,6.0,0.0,1.0,1.0,1.0,0.0453,Monday,False
Bristol Museum,visits,735.0,2018-11-27,,2018/11/28 09:28:12.312+00,117,2018-11-27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Tuesday,False
Bristol Museum,visits,861.0,2018-11-28,,2018/11/30 16:49:54.394+00,114,2018-11-28,0.0,2.0,36.0,11.0,0.0,2.0,0.0,0.46715,Wednesday,False
Bristol Museum,visits,865.0,2018-11-29,,2018/11/30 16:50:11.009+00,112,2018-11-29,6.0,1.0,14.0,10.0,0.0,0.0,1.0,-0.5859,Thursday,False
Bristol Museum,visits,879.0,2018-11-30,,2018/12/01 09:25:06.768+00,106,2018-11-30,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.9136,Friday,False
Bristol Museum,visits,868.0,2018-11-30,md,2019/02/12 12:26:24.347+00,108,2018-11-30,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.9136,Friday,False
Bristol Museum,visits,1775.0,2018-12-01,,2018/12/04 12:28:38.971+00,104,2018-12-01,1.0,3.0,7.0,1.0,3.0,0.0,0.0,0.0,Saturday,True
Bristol Museum,visits,1525.0,2018-12-02,,2018/12/04 12:28:49.755+00,295,2018-12-02,1.0,3.0,2.0,0.0,0.0,2.0,1.0,0.3857,Sunday,True
Bristol Museum,visits,0.0,2018-12-03,,2019/02/12 12:19:10.741+00,290,2018-12-03,2.0,4.0,5.0,4.0,1.0,2.0,1.0,0.137575,Monday,False
Bristol Museum,visits,735.0,2018-12-04,,2018/12/05 12:29:45.891+00,287,2018-12-04,1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.3816333333333333,Tuesday,False
Bristol Museum,visits,892.0,2018-12-05,,2018/12/08 11:00:46.721+00,283,2018-12-05,2.0,5.0,16.0,3.0,4.0,1.0,0.0,0.04006,Wednesday,False
Bristol Museum,visits,759.0,2018-12-06,,2018/12/08 11:01:05.351+00,281,2018-12-06,1.0,1.0,3.0,0.0,0.0,0.0,1.0,-0.1226,Thursday,False
Bristol Museum,visits,867.0,2018-12-07,,2018/12/08 11:01:17.070+00,278,2018-12-07,3.0,3.0,27.0,11.0,1.0,1.0,1.0,0.029966666666666697,Friday,False
Bristol Museum,visits,1682.0,2018-12-08,md,2019/02/12 12:13:31.402+00,274,2018-12-08,2.0,1.0,5.0,2.0,0.0,1.0,0.0,0.4019,Saturday,True
Bristol Museum,visits,1694.0,2018-12-09,,2018/12/09 09:35:50.322+00,267,2018-12-09,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sunday,True
Bristol Museum,visits,0.0,2018-12-10,,2019/02/12 12:19:20.905+00,264,2018-12-10,2.0,2.0,8.0,6.0,1.0,1.0,0.0,0.125,Monday,False
Bristol Museum,visits,915.0,2018-12-11,,2018/12/12 10:41:40.543+00,262,2018-12-11,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,Tuesday,False
Bristol Museum,visits,851.0,2018-12-12,,2018/12/14 11:06:57.305+00,253,2018-12-12,2.0,3.0,4.0,2.0,2.0,1.0,0.0,0.27243333333333336,Wednesday,False
Bristol Museum,visits,693.0,2018-12-13,,2018/12/14 11:08:15.629+00,249,,,,,,,,,,,False
Bristol Museum,visits,807.0,2018-12-14,,2018/12/20 16:00:40.059+00,243,2018-12-14,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.8316,Friday,False
Bristol Museum,visits,1448.0,2018-12-15,,2018/12/20 16:00:53.695+00,237,2018-12-15,1.0,0.0,13.0,5.0,0.0,0.0,0.0,,Saturday,True
Bristol Museum,visits,1208.0,2018-12-16,,2018/12/20 16:01:55.164+00,96,2018-12-16,0.0,2.0,48.0,11.0,1.0,1.0,0.0,0.39225,Sunday,True
Bristol Museum,visits,0.0,2018-12-17,,2019/02/12 12:19:35.235+00,89,2018-12-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.802,Monday,False
Bristol Museum,visits,867.0,2018-12-18,,2018/12/20 16:02:08.357+00,85,2018-12-18,2.0,1.0,9.0,21.0,0.0,1.0,0.0,0.6369,Tuesday,False
Bristol Museum,visits,848.0,2018-12-19,,2018/12/20 16:02:28.476+00,82,2018-12-19,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,Wednesday,False
Bristol Museum,visits,851.0,2018-12-20,md,2019/02/12 12:14:47.803+00,80,2018-12-20,1.0,0.0,4.0,3.0,0.0,0.0,0.0,,Thursday,False
Bristol Museum,visits,927.0,2018-12-21,md,2019/02/12 12:16:05.693+00,77,2018-12-21,2.0,2.0,12.0,5.0,1.0,1.0,0.0,0.28595,Friday,False
Bristol Museum,visits,1523.0,2018-12-22,,2018/12/23 16:35:41.225+00,74,2018-12-22,1.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,Saturday,True
Bristol Museum,visits,1016.0,2018-12-23,,2018/12/27 16:13:01.734+00,69,2018-12-23,1.0,4.0,15.0,9.0,0.0,3.0,1.0,0.22360000000000002,Sunday,True
Bristol Museum,visits,389.0,2018-12-24,,2018/12/27 16:12:50.569+00,64,2018-12-24,1.0,1.0,20.0,4.0,0.0,1.0,0.0,0.296,Monday,False
Bristol Museum,visits,0.0,2018-12-25,,2019/02/12 12:20:15.192+00,61,2018-12-25,1.0,2.0,24.0,6.0,1.0,0.0,1.0,-0.1366,Tuesday,False
Bristol Museum,visits,0.0,2018-12-26,,2019/02/12 12:20:29.169+00,59,2018-12-26,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,Wednesday,False
Bristol Museum,visits,1206.0,2018-12-27,,2018/12/30 14:51:24.702+00,58,2018-12-27,1.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,Thursday,False
Bristol Museum,visits,1715.0,2018-12-28,,2018/12/30 14:50:50.236+00,55,2018-12-28,0.0,2.0,8.0,2.0,0.0,2.0,0.0,0.5859,Friday,False
Bristol Museum,visits,1927.0,2018-12-29,,2018/12/30 14:50:13.348+00,51,2018-12-29,0.0,3.0,12.0,2.0,1.0,0.0,2.0,-0.46386666666666665,Saturday,True
Bristol Museum,visits,1817.0,2018-12-30,md,2019/02/12 12:18:34.433+00,197,2018-12-30,0.0,3.0,4.0,0.0,2.0,1.0,0.0,0.16849999999999998,Sunday,True
Bristol Museum,visits,1036.0,2018-12-31,md,2019/02/12 12:17:40.926+00,190,,,,,,,,,,,False
Bristol Museum,visits,1048.0,2018-12-31,,2019/01/06 14:37:14.438+00,189,,,,,,,,,,,False
Bristol Museum,visits,881.0,2019-01-01,,2019/01/06 14:33:23.678+00,186,2019-01-01,2.0,1.0,16.0,11.0,1.0,0.0,0.0,0.0,Tuesday,False
Bristol Museum,visits,1659.0,2019-01-02,,2019/01/06 14:33:32.899+00,184,2019-01-02,1.0,0.0,3.0,5.0,0.0,0.0,0.0,,Wednesday,False
Bristol Museum,visits,1757.0,2019-01-03,,2019/01/06 14:33:52.350+00,182,2019-01-03,2.0,0.0,14.0,9.0,0.0,0.0,0.0,,Thursday,False
Bristol Museum,visits,1947.0,2019-01-04,,2019/01/06 14:34:07.275+00,180,2019-01-04,1.0,2.0,14.0,2.0,0.0,2.0,0.0,0.6911499999999999,Friday,False
Bristol Museum,visits,2534.0,2019-01-05,,2019/01/06 14:34:17.406+00,178,2019-01-05,2.0,1.0,13.0,14.0,1.0,0.0,0.0,0.0,Saturday,True
Bristol Museum,visits,1947.0,2019-01-06,,2019/01/07 12:09:43.566+00,177,2019-01-06,3.0,2.0,7.0,7.0,1.0,0.0,1.0,-0.26335,Sunday,True
Bristol Museum,visits,0.0,2019-01-07,,2019/02/12 12:22:44.769+00,174,,,,,,,,,,,False
Bristol Museum,visits,602.0,2019-01-08,,2019/01/09 11:33:31.073+00,173,2019-01-08,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.41545,Tuesday,False
Bristol Museum,visits,693.0,2019-01-09,,2019/01/12 12:05:37.022+00,171,2019-01-09,3.0,0.0,8.0,5.0,0.0,0.0,0.0,,Wednesday,False
Bristol Museum,visits,635.0,2019-01-10,,2019/01/12 12:06:09.330+00,169,2019-01-10,1.0,2.0,8.0,1.0,0.0,2.0,0.0,0.6841999999999999,Thursday,False
Bristol Museum,visits,718.0,2019-01-11,,2019/01/12 12:06:18.568+00,167,2019-01-11,0.0,4.0,6.0,0.0,3.0,1.0,0.0,0.2067,Friday,False
Bristol Museum,visits,1832.0,2019-01-12,,2019/01/20 09:29:58.487+00,165,2019-01-12,1.0,2.0,15.0,4.0,0.0,2.0,0.0,0.6233,Saturday,True
Bristol Museum,visits,1539.0,2019-01-13,,2019/01/20 09:31:30.978+00,163,,,,,,,,,,,False
Bristol Museum,visits,0.0,2019-01-14,,2019/02/12 12:22:07.187+00,160,2019-01-14,1.0,2.0,6.0,5.0,1.0,1.0,0.0,0.3062,Monday,False
Bristol Museum,visits,895.0,2019-01-15,,2019/01/29 14:19:43.615+00,159,2019-01-15,1.0,0.0,15.0,9.0,0.0,0.0,0.0,,Tuesday,False
Bristol Museum,visits,670.0,2019-01-16,,2019/01/29 14:19:52.398+00,156,2019-01-16,2.0,3.0,7.0,2.0,3.0,0.0,0.0,0.0,Wednesday,False
Bristol Museum,visits,622.0,2019-01-17,,2019/01/29 14:20:02.686+00,155,2019-01-17,5.0,1.0,37.0,17.0,1.0,0.0,0.0,0.0,Thursday,False
